
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,22,GSW,NBA,SF,79,1,13.4,1.1,3.3,.327,0.2,0.8,.209,0.9,2.4,.368,0.6,0.7,.818,0.7,2.6,3.3,0.7,0.5,0.3,0.6,2.0,2.9
2013-14,23,GSW,NBA,SF,82,12,21.9,2.3,5.6,.407,0.7,2.0,.333,1.6,3.6,.449,1.0,1.5,.667,1.0,3.9,5.0,1.9,1.2,0.9,1.1,2.8,6.2
Career,,,NBA,,161,13,17.8,1.7,4.4,.378,0.4,1.4,.297,1.3,3.0,.417,0.8,1.1,.713,0.9,3.3,4.2,1.3,0.9,0.6,0.9,2.4,4.6
