
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,20,CLE,NBA,C,62,0,11.4,1.6,3.1,.515,0.0,0.0,,1.6,3.1,.515,0.7,1.1,.672,0.8,1.8,2.7,0.1,0.2,0.5,0.7,1.3,4.0
2009-10,21,CLE,NBA,PF,81,73,20.9,3.6,6.4,.554,0.0,0.0,.000,3.6,6.4,.555,1.4,2.0,.681,1.4,3.6,4.9,0.5,0.4,0.5,1.1,1.6,8.5
2010-11,22,CLE,NBA,C,80,66,28.2,5.4,11.7,.458,0.0,0.1,.000,5.4,11.6,.461,3.1,4.6,.673,2.7,6.0,8.7,1.1,0.6,0.7,2.2,2.7,13.8
2011-12,23,TOT,NBA,PF,54,19,23.0,3.4,7.3,.467,0.0,0.0,.000,3.4,7.2,.469,1.6,2.5,.642,2.5,3.7,6.2,0.8,0.6,0.6,1.3,1.6,8.4
2011-12,23,SAC,NBA,PF,35,9,18.4,1.8,4.9,.370,0.0,0.0,.000,1.8,4.9,.372,1.1,1.7,.638,1.9,3.1,5.1,0.6,0.5,0.5,1.1,1.3,4.7
2011-12,23,POR,NBA,PF,19,10,31.6,6.3,11.5,.543,0.0,0.1,.000,6.3,11.5,.546,2.6,4.0,.645,3.5,4.8,8.3,1.2,0.6,0.9,1.6,2.2,15.1
2012-13,24,POR,NBA,C,80,80,29.0,5.2,9.3,.562,0.0,0.0,.000,5.2,9.3,.563,2.3,3.4,.679,3.3,7.0,10.4,1.1,0.6,0.6,1.8,2.0,12.7
2013-14,25,DEN,NBA,PF,69,52,26.9,4.8,9.5,.508,0.0,0.1,.000,4.8,9.4,.514,2.2,4.2,.517,3.0,6.2,9.2,1.4,0.7,0.7,1.9,2.6,11.8
Career,,,NBA,,426,290,23.7,4.1,8.1,.509,0.0,0.0,.000,4.1,8.0,.511,1.9,3.0,.637,2.3,4.9,7.2,0.9,0.5,0.6,1.5,2.0,10.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CLE,NBA,,223,139,20.9,3.7,7.4,.495,0.0,0.0,.000,3.7,7.4,.497,1.8,2.7,.675,1.7,4.0,5.7,0.6,0.4,0.6,1.4,1.9,9.1
2 seasons,,POR,NBA,,99,90,29.5,5.4,9.7,.558,0.0,0.0,.000,5.4,9.7,.559,2.3,3.5,.672,3.4,6.6,10.0,1.1,0.6,0.7,1.8,2.0,13.2
1 season,,DEN,NBA,,69,52,26.9,4.8,9.5,.508,0.0,0.1,.000,4.8,9.4,.514,2.2,4.2,.517,3.0,6.2,9.2,1.4,0.7,0.7,1.9,2.6,11.8
1 season,,SAC,NBA,,35,9,18.4,1.8,4.9,.370,0.0,0.0,.000,1.8,4.9,.372,1.1,1.7,.638,1.9,3.1,5.1,0.6,0.5,0.5,1.1,1.3,4.7
