
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,23,ORL,NBA,PF,75,28,16.7,3.4,6.5,.527,0.0,0.0,,3.4,6.5,.527,1.0,1.3,.798,0.9,2.5,3.4,0.6,0.3,0.4,1.1,1.8,7.8
2013-14,24,ORL,NBA,PF,76,5,15.4,2.4,5.5,.429,0.4,1.2,.315,2.0,4.4,.459,0.6,0.8,.825,0.7,2.7,3.4,0.3,0.2,0.3,0.7,2.0,5.7
Career,,,NBA,,151,33,16.0,2.9,6.0,.481,0.2,0.6,.315,2.7,5.4,.499,0.8,1.0,.808,0.8,2.6,3.4,0.5,0.3,0.4,0.9,1.9,6.8
