
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,20,SAS,NBA,SF,64,39,24.0,3.1,6.3,.493,0.6,1.7,.376,2.5,4.6,.536,1.1,1.4,.773,1.6,3.5,5.1,1.1,1.3,0.4,0.7,1.4,7.9
2012-13,21,SAS,NBA,SF,58,57,31.2,4.5,9.1,.494,1.1,3.0,.374,3.4,6.1,.554,1.8,2.2,.825,1.1,4.9,6.0,1.6,1.7,0.6,1.1,1.7,11.9
2013-14,22,SAS,NBA,SF,66,65,29.1,5.1,9.8,.522,1.0,2.8,.379,4.1,7.0,.579,1.5,1.9,.802,1.2,5.1,6.2,2.0,1.7,0.8,1.2,1.9,12.8
Career,,,NBA,,188,161,28.0,4.2,8.4,.505,0.9,2.5,.376,3.3,5.9,.559,1.5,1.8,.803,1.3,4.5,5.8,1.6,1.6,0.6,1.0,1.7,10.9
