
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,22,SEA,NBA,PF,67,60,20.4,1.0,2.1,.471,0.0,0.0,,1.0,2.1,.471,1.2,2.3,.519,2.5,4.1,6.6,0.5,0.6,0.2,0.8,2.6,3.2
2003-04,23,SEA,NBA,PF,75,27,17.1,0.9,2.2,.406,0.0,0.0,.000,0.9,2.2,.414,1.1,2.0,.561,2.1,3.4,5.4,0.4,0.7,0.1,0.9,2.3,2.9
2004-05,24,SEA,NBA,PF,79,79,23.8,1.7,3.5,.476,0.0,0.0,.000,1.7,3.5,.480,1.6,3.0,.534,3.2,6.1,9.3,0.7,0.7,0.2,1.3,2.6,4.9
2005-06,25,TOT,NBA,PF,67,25,20.8,2.0,4.0,.489,0.0,0.0,.000,2.0,4.0,.491,1.7,3.2,.530,2.6,4.9,7.5,0.6,0.6,0.1,1.3,2.5,5.6
2005-06,25,SEA,NBA,PF,41,23,19.2,2.1,4.2,.509,0.0,0.0,.000,2.1,4.2,.512,1.6,2.9,.550,2.8,4.0,6.7,0.6,0.6,0.1,1.0,2.3,5.9
2005-06,25,DEN,NBA,PF,26,2,23.3,1.7,3.7,.453,0.0,0.0,,1.7,3.7,.453,1.9,3.7,.505,2.2,6.5,8.7,0.6,0.6,0.2,1.7,2.7,5.2
2006-07,26,DEN,NBA,PF,66,11,17.1,1.8,3.3,.544,0.0,0.0,,1.8,3.3,.544,1.4,2.8,.497,2.4,4.6,7.0,0.7,0.6,0.2,1.4,2.2,4.9
2007-08,27,PHI,NBA,PF,81,61,23.2,1.9,4.3,.439,0.0,0.0,1.000,1.9,4.3,.438,1.5,3.2,.467,2.8,4.8,7.5,0.8,1.1,0.1,1.3,2.6,5.2
2008-09,28,PHI,NBA,PF,79,7,14.4,1.0,2.3,.444,0.0,0.0,.000,1.0,2.2,.446,1.3,2.2,.594,1.7,2.9,4.6,0.3,0.5,0.1,0.9,2.0,3.3
2009-10,29,TOR,NBA,PF,28,1,11.1,1.2,2.5,.493,0.0,0.0,,1.2,2.5,.493,1.0,2.1,.450,1.1,2.7,3.8,0.3,0.5,0.1,0.8,1.6,3.4
2010-11,30,TOR,NBA,PF,30,18,26.6,1.4,3.4,.408,0.0,0.0,.000,1.4,3.4,.412,1.6,2.9,.545,4.0,7.5,11.5,1.3,1.0,0.2,1.3,3.0,4.4
2011-12,31,LAC,NBA,PF,56,0,13.8,0.6,1.3,.472,0.0,0.0,,0.6,1.3,.472,0.6,1.3,.507,1.8,3.1,4.8,0.3,0.6,0.1,0.8,2.1,1.9
2012-13,32,BRK,NBA,PF,80,56,24.6,1.6,3.3,.479,0.0,0.0,,1.6,3.3,.479,1.4,2.8,.509,3.3,7.9,11.1,0.5,0.9,0.2,1.4,2.5,4.5
2013-14,33,TOT,NBA,PF,54,20,16.6,1.3,2.8,.473,0.0,0.0,,1.3,2.8,.473,1.3,2.4,.554,2.1,4.1,6.2,0.4,0.7,0.1,1.1,2.2,4.0
2013-14,33,BRK,NBA,PF,30,6,13.3,0.8,2.0,.390,0.0,0.0,,0.8,2.0,.390,1.2,2.2,.538,1.8,3.2,5.0,0.2,0.4,0.1,0.9,1.8,2.7
2013-14,33,SAC,NBA,PF,24,14,20.8,2.0,3.8,.527,0.0,0.0,,2.0,3.8,.527,1.5,2.7,.569,2.6,5.1,7.7,0.7,1.0,0.0,1.3,2.7,5.5
Career,,,NBA,,762,365,19.4,1.4,2.9,.468,0.0,0.0,.111,1.4,2.9,.469,1.3,2.5,.523,2.5,4.7,7.2,0.6,0.7,0.1,1.1,2.4,4.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SEA,NBA,,262,189,20.3,1.3,2.9,.467,0.0,0.0,.000,1.3,2.9,.471,1.4,2.5,.540,2.6,4.5,7.1,0.6,0.7,0.2,1.0,2.5,4.0
2 seasons,,PHI,NBA,,160,68,18.9,1.4,3.3,.441,0.0,0.0,.500,1.4,3.3,.441,1.4,2.7,.519,2.2,3.8,6.1,0.6,0.8,0.1,1.1,2.3,4.3
2 seasons,,BRK,NBA,,110,62,21.5,1.3,2.9,.463,0.0,0.0,,1.3,2.9,.463,1.3,2.6,.516,2.8,6.6,9.4,0.4,0.8,0.1,1.3,2.3,4.0
2 seasons,,DEN,NBA,,92,13,18.8,1.7,3.4,.516,0.0,0.0,,1.7,3.4,.516,1.5,3.0,.500,2.3,5.1,7.5,0.7,0.6,0.2,1.5,2.3,5.0
2 seasons,,TOR,NBA,,58,19,19.1,1.3,3.0,.442,0.0,0.0,.000,1.3,2.9,.444,1.3,2.6,.507,2.6,5.2,7.8,0.8,0.7,0.2,1.1,2.3,3.9
1 season,,LAC,NBA,,56,0,13.8,0.6,1.3,.472,0.0,0.0,,0.6,1.3,.472,0.6,1.3,.507,1.8,3.1,4.8,0.3,0.6,0.1,0.8,2.1,1.9
1 season,,SAC,NBA,,24,14,20.8,2.0,3.8,.527,0.0,0.0,,2.0,3.8,.527,1.5,2.7,.569,2.6,5.1,7.7,0.7,1.0,0.0,1.3,2.7,5.5
