
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,19,MEM,NBA,SG,38,16,13.9,1.7,4.2,.406,0.1,0.4,.118,1.7,3.8,.441,0.9,1.4,.635,0.2,0.7,1.0,0.5,0.3,0.1,0.3,1.3,4.3
2011-12,20,NOH,NBA,SG,45,0,16.9,2.0,5.1,.395,0.2,0.4,.412,1.8,4.7,.393,1.2,1.9,.612,0.5,1.8,2.4,0.8,0.6,0.2,0.8,1.3,5.3
2012-13,21,NOH,NBA,SF,50,2,12.5,1.3,3.2,.410,0.1,0.2,.364,1.2,3.0,.413,1.2,1.8,.630,0.4,1.4,1.8,0.3,0.3,0.1,0.6,1.4,3.9
2013-14,22,LAL,NBA,SF,43,5,21.1,3.3,8.0,.417,0.7,1.9,.346,2.7,6.1,.439,2.7,4.1,.655,0.6,2.1,2.7,1.2,1.0,0.2,1.3,1.8,10.0
Career,,,NBA,,176,23,16.0,2.1,5.1,.408,0.2,0.7,.325,1.8,4.4,.422,1.5,2.3,.638,0.4,1.5,2.0,0.7,0.6,0.1,0.8,1.5,5.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NOH,NBA,,95,2,14.6,1.6,4.1,.401,0.1,0.3,.393,1.5,3.8,.402,1.2,1.9,.621,0.5,1.6,2.1,0.5,0.4,0.1,0.7,1.4,4.6
1 season,,LAL,NBA,,43,5,21.1,3.3,8.0,.417,0.7,1.9,.346,2.7,6.1,.439,2.7,4.1,.655,0.6,2.1,2.7,1.2,1.0,0.2,1.3,1.8,10.0
1 season,,MEM,NBA,,38,16,13.9,1.7,4.2,.406,0.1,0.4,.118,1.7,3.8,.441,0.9,1.4,.635,0.2,0.7,1.0,0.5,0.3,0.1,0.3,1.3,4.3
