
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,21,NYK,NBA,PG,59,35,28.9,3.6,9.1,.401,0.8,2.7,.306,2.8,6.4,.440,1.5,1.8,.798,0.7,2.4,3.2,2.8,1.7,0.1,1.9,2.9,9.5
2012-13,22,NYK,NBA,SG,45,45,22.1,2.4,6.1,.396,1.1,2.8,.402,1.3,3.3,.392,0.8,1.0,.766,0.7,2.3,3.0,1.7,1.0,0.2,0.8,2.2,6.8
2013-14,23,NYK,NBA,SG,74,58,26.5,2.5,6.5,.378,1.0,3.1,.333,1.4,3.5,.418,0.7,1.0,.746,1.1,3.1,4.2,1.7,1.2,0.2,1.1,2.8,6.7
Career,,,NBA,,178,138,26.2,2.8,7.3,.391,1.0,2.9,.342,1.9,4.4,.424,1.0,1.3,.775,0.9,2.7,3.5,2.1,1.3,0.2,1.3,2.7,7.7
