
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,21,HOU,NBA,PF,52,6,16.7,2.9,5.1,.558,0.0,0.0,.000,2.9,5.1,.562,0.6,0.8,.714,1.7,2.2,3.8,0.8,0.3,0.7,0.6,1.5,6.3
2011-12,22,HOU,NBA,PF,64,1,23.2,3.5,8.0,.440,0.0,0.0,.000,3.5,7.9,.443,0.6,0.9,.702,1.8,2.7,4.5,0.8,0.4,0.6,0.8,1.8,7.7
2012-13,23,TOT,NBA,PF,71,41,25.0,4.5,8.8,.512,0.7,1.9,.386,3.8,6.9,.546,0.7,0.9,.762,1.6,3.2,4.7,1.1,0.4,0.6,0.9,1.9,10.4
2012-13,23,HOU,NBA,PF,47,38,25.9,5.0,9.7,.519,0.7,2.0,.365,4.3,7.6,.560,0.8,1.0,.755,1.6,3.1,4.7,1.1,0.4,0.6,0.9,1.9,11.6
2012-13,23,SAC,NBA,PF,24,3,23.2,3.5,7.0,.494,0.7,1.5,.444,2.8,5.5,.508,0.5,0.6,.786,1.7,3.2,4.8,1.3,0.5,0.5,0.8,2.0,8.0
2013-14,24,TOT,NBA,PF,65,13,23.6,3.5,7.5,.460,0.8,2.3,.364,2.6,5.2,.503,0.8,1.1,.704,1.8,3.5,5.3,1.2,0.8,0.6,1.0,2.4,8.5
2013-14,24,SAC,NBA,PF,17,6,24.4,2.9,7.2,.410,0.5,2.3,.231,2.4,4.9,.494,0.5,0.9,.563,2.0,3.8,5.8,0.9,0.8,0.2,0.9,2.3,6.9
2013-14,24,TOR,NBA,PF,48,7,23.3,3.6,7.6,.477,1.0,2.3,.411,2.7,5.3,.506,0.9,1.1,.745,1.7,3.3,5.1,1.3,0.9,0.7,1.0,2.5,9.1
Career,,,NBA,,252,61,22.5,3.6,7.5,.486,0.4,1.1,.368,3.2,6.4,.507,0.7,0.9,.721,1.7,2.9,4.6,1.0,0.5,0.6,0.8,1.9,8.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,HOU,NBA,,163,45,21.9,3.7,7.6,.495,0.2,0.6,.347,3.5,6.9,.508,0.7,0.9,.723,1.7,2.7,4.3,0.9,0.4,0.6,0.7,1.7,8.4
1 season,,TOR,NBA,,48,7,23.3,3.6,7.6,.477,1.0,2.3,.411,2.7,5.3,.506,0.9,1.1,.745,1.7,3.3,5.1,1.3,0.9,0.7,1.0,2.5,9.1
2 seasons,,SAC,NBA,,41,9,23.7,3.2,7.1,.459,0.6,1.8,.333,2.6,5.2,.502,0.5,0.7,.667,1.8,3.4,5.2,1.1,0.6,0.4,0.9,2.1,7.6
