
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,25,POR,NBA,PF,51,1,9.4,1.1,2.8,.408,0.0,0.0,,1.1,2.8,.408,0.4,0.5,.667,0.8,1.5,2.3,0.3,0.3,0.2,0.4,1.3,2.6
2013-14,26,POR,NBA,C,52,0,14.0,1.5,3.1,.475,0.0,0.0,.000,1.5,3.1,.481,0.4,0.6,.690,1.7,2.3,4.0,0.7,0.2,0.4,0.6,1.8,3.3
Career,,,NBA,,103,1,11.7,1.3,3.0,.444,0.0,0.0,.000,1.3,2.9,.447,0.4,0.5,.679,1.2,1.9,3.2,0.5,0.2,0.3,0.5,1.6,3.0
